"","StartDate","EndDate","IPAddress","Duration","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","ProlificID","Gender","Education","Salary","AIKnowledge","UsedAI","TimeEnergy","SimilarTasks","EnhanceHurt","Attention","Comments","Submission.id","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Employment.sector","Age","Sex","Ethnicity","Country.of.birth","Country.of.residence","Language","Student.status","Employment.status"
"951","04/17/2023 16:06","04/17/2023 16:08","75.223.95.123",91,"04/17/2023 16:08","R_21AtNDMCBLw2EOa",36.2038,-115.2255,"62a42874616cea6120350ad9","Male","Some College","$75,001 - $100,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","lot of time","Can perform only a few tasks","enhance","Compose an email","","643dc2ec3e63188208198e4e","2023-04-17T22:06:40.632000Z","2023-04-17T22:08:17.458000Z","2023-04-17T22:08:18.171000","2023-04-17T22:08:18.084586Z",97,"CE3DWF28",983,"Retail","34","Male","White","United States","United States","English","No","Full-Time"
"952","04/17/2023 16:05","04/17/2023 16:08","184.53.48.208",185,"04/17/2023 16:08","R_3DduuOShH6WmPSF",37.751,-97.822,"631e3ba1714b8e7f8fe9338d","Male","High School","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","neutral","Can perform only a few tasks","neither","Compose an email","My organization plans to replace my job with an AI powered robot by 2026...","643dc28b6c180446e0707b92","2023-04-17T22:05:08.731000Z","2023-04-17T22:08:31.256000Z","2023-04-17T22:08:32.877000","2023-04-17T22:08:32.865890Z",203,"CE3DWF28",1536,"Retail","38","Male","White","United States","United States","English","No","Part-Time"
"953","04/17/2023 16:07","04/17/2023 16:09","74.127.152.45",125,"04/17/2023 16:10","R_AFeS8VbKkmsha3D",46.5583,-95.4032,"5c2be72c59ce110001073428","Male","Some College","$50,001 - $75,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","some time","Can perform many tasks","neither","Compose an email","","643dc3310285bbb0440fa5eb","2023-04-17T22:07:51.401000Z","2023-04-17T22:10:02.892000Z","2023-04-17T22:10:07.896000","2023-04-17T22:10:07.772089Z",132,"CE3DWF28",934,"Retail","41","Male","White","United States","United States","English","No","Full-Time"
"954","04/17/2023 16:10","04/17/2023 16:11","67.184.90.87",44,"04/17/2023 16:11","R_UsvADNAzYK1Re8N",41.9778,-88.2018,"5e5627b9ddf43412dd2965eb","Male","Bachelor’s Degree","$50,001 - $75,000","Very familiar (up to date with AI trends and developments)","Yes","lot of time","Can perform many tasks","enhance","Compose an email","","643dc3db61b4af27e971be3e","2023-04-17T22:10:37.841000Z","2023-04-17T22:11:25.182000Z","2023-04-17T22:11:25.846000","2023-04-17T22:11:25.770675Z",48,"CE3DWF28",724,"Retail","22","Male","Asian","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"955","04/17/2023 16:09","04/17/2023 16:11","73.74.235.162",160,"04/17/2023 16:11","R_0AtVP2g5INIBKV3",40.7687,-89.6024,"5c58d56d53fba80001bd70c0","Female","Some College","$0 - $25,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","some time","Can perform only a few tasks","enhance","Compose an email","","643dc3864487b0b896d8059b","2023-04-17T22:09:14.741000Z","2023-04-17T22:11:59.740000Z","2023-04-17T22:12:00.221000","2023-04-17T22:12:00.128645Z",165,"CE3DWF28",4208,"Retail","43","Female","White","United States","United States","English","No","Part-Time"
"956","04/17/2023 16:10","04/17/2023 16:12","68.43.243.69",89,"04/17/2023 16:12","R_BEX5UldGbVqIfPb",43.0573,-83.7498,"5ec44da606cb7931f04a35e9","Male","Some College","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","no time","Cannot perform any tasks","detract","Compose an email","","643dc3e5cb14cdd8ad9614fa","2023-04-17T22:10:48.320000Z","2023-04-17T22:12:20.997000Z","2023-04-17T22:12:21.551000Z","2023-04-17T22:12:23.534455Z",93,"CE3DWF28",2685,"Retail","57","Male","White","United States","United States","English","No","Full-Time"
"957","04/17/2023 16:10","04/17/2023 16:14","173.71.151.156",263,"04/17/2023 16:14","R_21oAr98Z5s3NGtd",37.2287,-76.5423,"5d612ae16512d700159face7","Female","Graduate Degree","$75,001 - $100,000","Extremely knowledgeable (have an in-depth understanding of AI and its technical workings)","Yes","lot of time","Can perform many tasks","enhance","Operate a self-driving car","","643dc3bd65cc9f97a3c17a17","2023-04-17T22:10:05.785000Z","2023-04-17T22:14:43.347000Z","2023-04-17T22:14:43.762000","2023-04-17T22:14:43.693507Z",278,"CE3DWF28",4939,"Retail","39","Female","White","United States","United States","English","DATA_EXPIRED","Full-Time"
"958","04/17/2023 16:13","04/17/2023 16:15","169.235.95.240",75,"04/17/2023 16:15","R_1IscxJ4ijNPZksT",33.9764,-117.3341,"60bea3dea79236a4c6a5bc61","Male","High School","$25,001 - $50,000","Very familiar (up to date with AI trends and developments)","Yes","some time","Can perform many tasks","enhance","Compose an email","","643dc49c8778510a7bdaab0d","2023-04-17T22:13:50.755000Z","2023-04-17T22:15:10.886000Z","2023-04-17T22:15:11.491000","2023-04-17T22:15:11.376283Z",81,"CE3DWF28",695,"Retail","19","Male","White","United States","United States","English","Yes","Full-Time"
"959","04/17/2023 16:15","04/17/2023 16:16","99.47.30.110",55,"04/17/2023 16:16","R_1opZgvvDisGVAkZ",35.4467,-82.4978,"589fcf7a9b4be40001fdcff5","Female","Bachelor’s Degree","$25,001 - $50,000","Very familiar (up to date with AI trends and developments)","Yes","lot of time","Can perform many tasks","enhance","Compose an email","n/a","643dc4e6ef2e9e6e29d29ae7","2023-04-17T22:15:04.085000Z","2023-04-17T22:16:02.602000Z","2023-04-17T22:16:03.101000","2023-04-17T22:16:03.018037Z",59,"CE3DWF28",1168,"Retail","37","Female","White","United States","United States","English","No","Part-Time"
"960","04/17/2023 16:14","04/17/2023 16:16","72.50.206.101",124,"04/17/2023 16:16","R_3eK6tiQxL3CLmi5",44.9834,-93.2622,"632f7bec7eb646908138c15c","Male","Some College","$100,000+","Very familiar (up to date with AI trends and developments)","Yes","some time","Can perform only a few tasks","enhance","Compose an email","","643dc4d0811ec991da609dd2","2023-04-17T22:14:43.296000Z","2023-04-17T22:16:51.395000Z","2023-04-17T22:16:51.866000","2023-04-17T22:16:51.791555Z",129,"CE3DWF28",941,"Retail","44","Male","White","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"961","04/17/2023 16:11","04/17/2023 16:16","47.217.143.247",309,"04/17/2023 16:16","R_pGFZgZVUKOd9jXz",35.7445,-95.3451,"55b424e1fdf99b526efcf8d0","Male","High School","$0 - $25,000","Very familiar (up to date with AI trends and developments)","Yes","little time","Can perform only a few tasks","neither","Compose an email","","643dc3d15b2861b412c17a5e","2023-04-17T22:10:56.611000Z","2023-04-17T22:17:01.243000Z","2023-04-17T22:17:01.690000","2023-04-17T22:17:01.616988Z",365,"CE3DWF28",4057,"Retail","41","Male","White","United States","United States","English","No","Part-Time"
"962","04/17/2023 16:16","04/17/2023 16:17","73.231.245.128",42,"04/17/2023 16:17","R_9XoeSMgZkMkhn7X",37.9164,-122.0668,"63d2147f2761fcc9919475dc","Male","Graduate Degree","$100,000+","Moderately familiar (have some understanding of what AI is and how it works)","Yes","some time","Can perform only a few tasks","enhance","Operate a self-driving car","","643dc53dcb14cdd8ad96152e","2023-04-17T22:16:33.279000Z","2023-04-17T22:17:19.640000Z","2023-04-17T22:17:20.201000","2023-04-17T22:17:20.120499Z",47,"CE3DWF28",603,"Retail","41","Male","White","United States","United States","English","No","Full-Time"
"963","04/17/2023 16:18","04/17/2023 16:19","104.34.103.148",48,"04/17/2023 16:19","R_1CxXqUP7Qbp2Rno",34.2601,-118.5789,"5e5214e745774623bd28289f","Male","Bachelor’s Degree","$0 - $25,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","lot of time","Can perform only a few tasks","enhance","Compose an email","","643dc5c5b2983d0d0c5f8114","2023-04-17T22:18:49.683000Z","2023-04-17T22:19:42.214000Z","2023-04-17T22:19:42.655000","2023-04-17T22:19:42.587831Z",53,"CE3DWF28",3235,"Retail","25","Male","Mixed","Philippines","United States","English","Yes","Full-Time"
"964","04/17/2023 16:19","04/17/2023 16:21","71.70.64.51",125,"04/17/2023 16:21","R_27Nidd7gEMCWdEL",33.9875,-81.0025,"5ee5e3b02eebe932ee9559c5","Male","Some College","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","some time","Can perform only a few tasks","enhance","Compose an email","","643dc5ee0c8df1f058de276a","2023-04-17T22:19:31.750000Z","2023-04-17T22:21:41.455000Z","2023-04-17T22:21:41.908000","2023-04-17T22:21:41.841852Z",130,"CE3DWF28",3002,"Retail","33","Male","White","United States","United States","English","No","Full-Time"
"965","04/17/2023 16:17","04/17/2023 16:22","108.69.25.26",250,"04/17/2023 16:22","R_1LjL6qYLwp1ebwO",32.4143,-90.1185,"636163eb7b737cd22cb33f0f","Male","Bachelor’s Degree","$75,001 - $100,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","little time","Can perform many tasks","enhance","Predict a future weather event","","643dc58d08a876662d5443e5","2023-04-17T22:17:55.288000Z","2023-04-17T22:22:19.258000Z","2023-04-17T22:22:34.594000Z","2023-04-17T22:22:39.747401Z",264,"CE3DWF28",990,"Retail","51","Male","White","United States","United States","English","No","Full-Time"
"966","04/17/2023 16:15","04/17/2023 16:22","107.15.163.76",412,"04/17/2023 16:22","R_86WAqQS4TJnqmqt",35.7178,-78.8428,"5d254db8bb2e30001933fe36","Male","High School","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","little time","Can perform only a few tasks","enhance","Compose an email","","643dc506c2a1814ef712055d","2023-04-17T22:15:56.569000Z","2023-04-17T22:22:53.958000Z","2023-04-17T22:23:11.761000Z","2023-04-17T22:23:22.109153Z",418,"CE3DWF28",622,"Retail","33","Male","White","United States","United States","English","No","Full-Time"
"967","04/17/2023 16:08","04/17/2023 16:23","148.170.121.149",883,"04/17/2023 16:23","R_1gGdygPeVXfPDkw",36.1732,-85.4536,"627809c52874925390a423a6","Female","Some College","$75,001 - $100,000","Very familiar (up to date with AI trends and developments)","Yes","some time","Can perform only a few tasks","neither","Compose an email","","643dc37486f0640a199283a1","2023-04-17T22:08:54.918000Z","2023-04-17T22:23:52.280000Z","2023-04-17T22:23:54.919000Z","2023-04-17T22:23:55.352351Z",898,"CE3DWF28",1710,"Retail","31","Female","White","United States","United States","English","No","Part-Time"
"968","04/17/2023 16:23","04/17/2023 16:24","73.115.141.40",71,"04/17/2023 16:24","R_aVqBBQPVdCAx2hz",30.0524,-95.3707,"60ffd5830c84e79af35b8080","Female","Some College","$50,001 - $75,000","Moderately familiar (have some understanding of what AI is and how it works)","No","neutral","Can perform only a few tasks","neither","Compose an email","Nope","643dc6c5ff39f7dc9bb675c9","2023-04-17T22:23:05.339000Z","2023-04-17T22:24:20.827000Z","2023-04-17T22:24:21.810000","2023-04-17T22:24:21.725012Z",76,"CE3DWF28",798,"Retail","23","Female","White","United States","United States","English","Yes","Part-Time"
"969","04/17/2023 16:23","04/17/2023 16:26","47.199.247.234",139,"04/17/2023 16:26","R_2cwPkuwz8oIbuxY",27.9654,-82.4307,"628b8df25b434f5840a2b3b4","Male","Some College","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","I Don't Know","some time","Can perform only a few tasks","enhance","Compose an email","","643dc604bd0b36ba461c878a","2023-04-17T22:23:34.303000Z","2023-04-17T22:26:13.216000Z","2023-04-17T22:26:13.777000Z","2023-04-17T22:26:14.121277Z",159,"CE3DWF28",1740,"Retail","23","Male","Black","Benin","United States","English","Yes","Part-Time"
"970","04/17/2023 16:25","04/17/2023 16:26","24.96.82.224",85,"04/17/2023 16:26","R_25sG66kMdloSct5",32.4596,-84.9486,"564d4918b48dec0005b51a1d","Male","Some College","$25,001 - $50,000","Very familiar (up to date with AI trends and developments)","Yes","little time","Can perform only a few tasks","neither","Compose an email","","643dc74f52183c600540de19","2023-04-17T22:25:22.336000Z","2023-04-17T22:26:51.954000Z","2023-04-17T22:26:52.477000","2023-04-17T22:26:52.415907Z",90,"CE3DWF28",2895,"Retail","32","Male","Black","United States","United States","English","No","Full-Time"
"971","04/17/2023 16:25","04/17/2023 16:27","24.167.51.184",118,"04/17/2023 16:27","R_XjjaTSdzjtii8xP",26.2516,-98.2271,"61011a06677b90bb175be6ef","Female","Some College","$0 - $25,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","neutral","Can perform many tasks","enhance","Compose an email","","643dc75267496ba68371be9e","2023-04-17T22:25:25.366000Z","2023-04-17T22:27:28.365000Z","2023-04-17T22:27:30.079000","2023-04-17T22:27:28.764393Z",123,"CE3DWF28",903,"Retail","25","Female","White","United States","United States","Spanish","DATA_EXPIRED","DATA_EXPIRED"
"972","04/17/2023 16:28","04/17/2023 16:29","47.134.63.183",69,"04/17/2023 16:29","R_2alrOM82i69b8BW",36.7328,-76.5898,"63d80145d2f0da3ee6a8d523","Male","Some College","$50,001 - $75,000","Very familiar (up to date with AI trends and developments)","Yes","neutral","Can perform only a few tasks","enhance","Predict a future weather event","","643dc7f6529043cd0940de5d","2023-04-17T22:28:08.224000Z","2023-04-17T22:29:21.851000Z","2023-04-17T22:29:22.349000","2023-04-17T22:29:22.344206Z",74,"CE3DWF28",310,"Retail","23","Male","White","United States","United States","English","No","Full-Time"
"973","04/17/2023 16:29","04/17/2023 16:31","107.120.35.60",78,"04/17/2023 16:31","R_3J34BWgXmmto65d",32.7889,-96.8021,"62e2deadd18974300540f870","Male","Bachelor’s Degree","$50,001 - $75,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","some time","Can perform only a few tasks","neither","Compose an email","","643dc85733cc09edcc928397","2023-04-17T22:29:46.826000Z","2023-04-17T22:31:10.953000Z","2023-04-17T22:31:11.583000","2023-04-17T22:31:11.490310Z",85,"CE3DWF28",895,"Retail","37","Male","White","United States","United States","English","No","Full-Time"
"974","04/17/2023 16:29","04/17/2023 16:31","73.0.231.101",138,"04/17/2023 16:31","R_1OCCiXI0qaROpPm",27.3937,-80.3175,"60a30f9cd72ab8c6198d1bf6","Male","No Degree","$0 - $25,000","Very familiar (up to date with AI trends and developments)","Yes","some time","Can perform many tasks","enhance","Compose an email","None.","643dc84c478298916f1a7918","2023-04-17T22:29:34.803000Z","2023-04-17T22:31:58.678000Z","2023-04-17T22:31:59.170000","2023-04-17T22:31:59.099776Z",144,"CE3DWF28",2515,"Retail","40","Male","White","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"975","04/17/2023 16:31","04/17/2023 16:33","174.231.139.67",67,"04/17/2023 16:33","R_2qEh6vJc4To6ptb",47.2866,-122.0914,"5eade699f986094c0f1d46e3","Male","High School","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","I Don't Know","little time","Cannot perform any tasks","neither","Compose an email","","643dc8d32c6110dd17daab23","2023-04-17T22:31:52.170000Z","2023-04-17T22:33:05.840000Z","2023-04-17T22:33:06.263000","2023-04-17T22:33:06.180827Z",74,"CE3DWF28",896,"Retail","38","Female","White","United States","United States","English","No","Full-Time"
"976","04/17/2023 16:34","04/17/2023 16:35","172.58.123.204",88,"04/17/2023 16:35","R_3iWN336JfMvwvp1",42.3088,-83.1173,"610acf76d33d448b391eb588","Prefer to self-describe:","Some College","$0 - $25,000","Moderately familiar (have some understanding of what AI is and how it works)","Yes","no time","Cannot perform any tasks","detract","Compose an email","","643dc96b56da5377c3459e3d","2023-04-17T22:34:21.863000Z","2023-04-17T22:35:54.902000Z","2023-04-17T22:35:55.336000","2023-04-17T22:35:55.263545Z",94,"CE3DWF28",552,"Retail","21","Male","White","United States","United States","English","Yes","Part-Time"
"977","04/17/2023 16:33","04/17/2023 16:35","98.159.143.65",168,"04/17/2023 16:36","R_T4P0eB8m7SBqYRX",37.7457,-82.7095,"5f4bbf82fffa8779d1d4b082","Male","High School","$25,001 - $50,000","Moderately familiar (have some understanding of what AI is and how it works)","I Don't Know","little time","Can perform only a few tasks","neither","Compose an email","","643dc9214c64e8667b6ffd8b","2023-04-17T22:33:10.150000Z","2023-04-17T22:36:03.241000Z","2023-04-17T22:36:04.292000","2023-04-17T22:36:04.228574Z",174,"CE3DWF28",3795,"Retail","37","Male","White","United States","United States","English","No","Full-Time"
"978","04/17/2023 16:37","04/17/2023 16:38","72.182.160.80",113,"04/17/2023 16:38","R_1dBlMgCm0F4CrFD",32.7522,-96.997,"5f3d6975ef131710ed519c7a","Male","Some College","$25,001 - $50,000","Somewhat familiar (heard of AI but have no knowledge of it)","Yes","some time","Can perform only a few tasks","neither","Predict a future weather event","","643dc9e3f8038d1320b6758a","2023-04-17T22:36:59.770000Z","2023-04-17T22:38:57.204000Z","2023-04-17T22:38:57.620000","2023-04-17T22:38:57.549358Z",118,"CE3DWF28",3090,"Retail","34","Male","Mixed","United States","United States","English","No","Full-Time"
